clip_name,frame_number,best_reference_cycle_index,best_reference_phase_index,best_similarity,dissimilarity_score,threshold,is_anomalous
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,355,5,0,0.5904372334480286,0.40956276655197144,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,355,3,1,0.3903821110725403,0.6096178889274597,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,355,6,2,0.09533144533634186,0.9046685546636581,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,356,5,0,0.5905542969703674,0.40944570302963257,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,356,3,1,0.39038312435150146,0.6096168756484985,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,356,6,2,0.09530452638864517,0.9046954736113548,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,357,5,0,0.5905054807662964,0.4094945192337036,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,357,3,1,0.39038243889808655,0.6096175611019135,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,357,6,2,0.09546802937984467,0.9045319706201553,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,358,5,0,0.5904297232627869,0.40957027673721313,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,358,3,1,0.39044466614723206,0.6095553338527679,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,358,6,2,0.09515693038702011,0.9048430696129799,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,359,5,0,0.5905013680458069,0.4094986319541931,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,359,3,1,0.390468567609787,0.609531432390213,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,359,6,2,0.09492421895265579,0.9050757810473442,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,360,5,0,0.5904712677001953,0.4095287322998047,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,360,3,1,0.3902589976787567,0.6097410023212433,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,360,6,2,0.09480175375938416,0.9051982462406158,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,361,5,0,0.5906549692153931,0.40934503078460693,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,361,3,1,0.3901847302913666,0.6098152697086334,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,361,6,2,0.0953841581940651,0.9046158418059349,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,362,5,0,0.5905560255050659,0.4094439744949341,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,362,3,1,0.390135258436203,0.609864741563797,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,362,6,2,0.09560015052556992,0.9043998494744301,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,363,5,0,0.59029620885849,0.40970379114151,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,363,3,1,0.39003390073776245,0.6099660992622375,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,363,6,2,0.09590129554271698,0.904098704457283,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,364,5,0,0.5903635621070862,0.4096364378929138,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,364,3,1,0.3899258077144623,0.6100741922855377,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,364,6,2,0.09574272483587265,0.9042572751641273,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,365,5,0,0.5903888940811157,0.4096111059188843,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,365,3,1,0.38998621702194214,0.6100137829780579,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,365,6,2,0.09589312225580215,0.9041068777441978,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,366,5,0,0.5908011794090271,0.4091988205909729,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,366,3,1,0.3901054859161377,0.6098945140838623,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,366,6,2,0.0953185185790062,0.9046814814209938,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,367,5,0,0.5909736156463623,0.4090263843536377,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,367,3,1,0.3901298940181732,0.6098701059818268,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,367,6,2,0.09459462761878967,0.9054053723812103,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,368,5,0,0.5912356376647949,0.4087643623352051,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,368,3,1,0.3901950418949127,0.6098049581050873,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,368,6,2,0.09407027065753937,0.9059297293424606,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,369,5,0,0.591239869594574,0.408760130405426,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,369,3,1,0.39012953639030457,0.6098704636096954,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,369,6,2,0.09343588352203369,0.9065641164779663,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,370,5,0,0.591361939907074,0.408638060092926,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,370,3,1,0.39015907049179077,0.6098409295082092,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,370,6,2,0.09335904568433762,0.9066409543156624,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,371,5,0,0.5912269949913025,0.4087730050086975,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,371,3,1,0.3899756371974945,0.6100243628025055,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,371,6,2,0.09345070272684097,0.906549297273159,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,372,5,0,0.5912463068962097,0.4087536931037903,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,372,3,1,0.39005017280578613,0.6099498271942139,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,372,6,2,0.09396927803754807,0.9060307219624519,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,373,5,0,0.5910529494285583,0.40894705057144165,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,373,3,1,0.3898458480834961,0.6101541519165039,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,373,6,2,0.09398820996284485,0.9060117900371552,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,374,5,0,0.5908375978469849,0.40916240215301514,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,374,3,1,0.3897554278373718,0.6102445721626282,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,374,6,2,0.09424002468585968,0.9057599753141403,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,375,5,0,0.5907303094863892,0.40926969051361084,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,375,3,1,0.38967546820640564,0.6103245317935944,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,375,6,2,0.0942925289273262,0.9057074710726738,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,376,5,0,0.5908482074737549,0.4091517925262451,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,376,3,1,0.3896891474723816,0.6103108525276184,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,376,6,2,0.09446525573730469,0.9055347442626953,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,377,5,0,0.5906512141227722,0.4093487858772278,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,377,3,1,0.3896251618862152,0.6103748381137848,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,377,6,2,0.09482033550739288,0.9051796644926071,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,378,5,0,0.5904930830001831,0.4095069169998169,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,378,3,1,0.38947856426239014,0.6105214357376099,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,378,6,2,0.09522555023431778,0.9047744497656822,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,379,5,0,0.5902896523475647,0.4097103476524353,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,379,3,1,0.3893451392650604,0.6106548607349396,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,379,6,2,0.09569786489009857,0.9043021351099014,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,380,5,0,0.5904418230056763,0.40955817699432373,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,380,3,1,0.3894842267036438,0.6105157732963562,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,380,6,2,0.09573511779308319,0.9042648822069168,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,381,5,0,0.5900298357009888,0.40997016429901123,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,381,3,1,0.3893930912017822,0.6106069087982178,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,381,6,2,0.09585058689117432,0.9041494131088257,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,382,5,0,0.5899555683135986,0.41004443168640137,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,382,3,1,0.3893357217311859,0.6106642782688141,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,382,6,2,0.09571044147014618,0.9042895585298538,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,383,5,0,0.589512825012207,0.41048717498779297,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,383,3,1,0.389003723859787,0.610996276140213,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,383,6,2,0.09545930474996567,0.9045406952500343,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,384,5,0,0.5902265310287476,0.40977346897125244,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,384,3,1,0.3891008496284485,0.6108991503715515,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,384,6,2,0.09528811275959015,0.9047118872404099,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,385,5,0,0.5905614495277405,0.4094385504722595,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,385,3,1,0.3890209496021271,0.6109790503978729,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,385,6,2,0.09485207498073578,0.9051479250192642,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,386,5,0,0.590853750705719,0.409146249294281,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,386,3,1,0.3890466094017029,0.6109533905982971,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,386,6,2,0.09444165229797363,0.9055583477020264,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,387,5,0,0.5909025073051453,0.40909749269485474,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,387,3,1,0.3889167010784149,0.6110832989215851,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,387,6,2,0.09364395588636398,0.906356044113636,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,388,5,0,0.591681182384491,0.40831881761550903,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,388,3,1,0.38870999217033386,0.6112900078296661,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,388,6,2,0.09357224404811859,0.9064277559518814,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,389,5,0,0.5918574929237366,0.4081425070762634,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,389,3,1,0.3885711133480072,0.6114288866519928,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,389,6,2,0.09314785897731781,0.9068521410226822,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,390,5,0,0.5920523405075073,0.4079476594924927,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,390,3,1,0.38828063011169434,0.6117193698883057,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,390,6,2,0.09339170902967453,0.9066082909703255,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,391,5,0,0.5917534828186035,0.4082465171813965,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,391,3,1,0.3880752921104431,0.6119247078895569,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,391,6,2,0.09312370419502258,0.9068762958049774,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,392,5,0,0.592119574546814,0.40788042545318604,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,392,3,1,0.3881925046443939,0.6118074953556061,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,392,6,2,0.09404176473617554,0.9059582352638245,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,393,5,0,0.5920456647872925,0.4079543352127075,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,393,3,1,0.388300359249115,0.611699640750885,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,393,6,2,0.0945451483130455,0.9054548516869545,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,394,5,0,0.5918056964874268,0.40819430351257324,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,394,3,1,0.38815662264823914,0.6118433773517609,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,394,6,2,0.09489765018224716,0.9051023498177528,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,395,5,0,0.5913260579109192,0.4086739420890808,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,395,3,1,0.3879185616970062,0.6120814383029938,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,395,6,2,0.09510939568281174,0.9048906043171883,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,396,5,0,0.5914841890335083,0.4085158109664917,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,396,3,1,0.38786107301712036,0.6121389269828796,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,396,6,2,0.09537966549396515,0.9046203345060349,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,397,5,0,0.5913844704627991,0.4086155295372009,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,397,3,1,0.38772135972976685,0.6122786402702332,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,397,6,2,0.09545793384313583,0.9045420661568642,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,398,5,0,0.5914391875267029,0.4085608124732971,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,398,3,1,0.38756412267684937,0.6124358773231506,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,398,6,2,0.09536759555339813,0.9046324044466019,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,399,5,0,0.5914160013198853,0.40858399868011475,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,399,3,1,0.38759076595306396,0.612409234046936,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,399,6,2,0.0953633189201355,0.9046366810798645,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,400,5,0,0.5916293263435364,0.4083706736564636,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,400,3,1,0.3877248167991638,0.6122751832008362,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,400,6,2,0.09503442794084549,0.9049655720591545,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,401,5,0,0.5917918682098389,0.40820813179016113,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,401,3,1,0.387770414352417,0.612229585647583,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,401,6,2,0.09477807581424713,0.9052219241857529,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,402,5,0,0.5919255614280701,0.40807443857192993,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,402,3,1,0.38768938183784485,0.6123106181621552,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,402,6,2,0.0946277305483818,0.9053722694516182,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,403,5,0,0.5918856263160706,0.40811437368392944,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,403,3,1,0.38755330443382263,0.6124466955661774,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,403,6,2,0.0947716012597084,0.9052283987402916,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,404,5,0,0.5921391844749451,0.40786081552505493,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,404,3,1,0.38764244318008423,0.6123575568199158,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,404,6,2,0.09419549256563187,0.9058045074343681,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,405,5,0,0.5920566916465759,0.4079433083534241,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,405,3,1,0.3876325786113739,0.6123674213886261,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,405,6,2,0.09377264976501465,0.9062273502349854,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,406,5,0,0.5921961665153503,0.40780383348464966,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,406,3,1,0.3876180350780487,0.6123819649219513,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,406,6,2,0.09363657236099243,0.9063634276390076,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,407,5,0,0.5921189785003662,0.4078810214996338,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,407,3,1,0.38747289776802063,0.6125271022319794,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,407,6,2,0.09361659735441208,0.9063834026455879,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,408,5,0,0.592167317867279,0.40783268213272095,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,408,3,1,0.3875172734260559,0.6124827265739441,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,408,6,2,0.09376146644353867,0.9062385335564613,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,409,5,0,0.5920549035072327,0.40794509649276733,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,409,3,1,0.3874880373477936,0.6125119626522064,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,409,6,2,0.09379217028617859,0.9062078297138214,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,410,5,0,0.5918900966644287,0.4081099033355713,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,410,3,1,0.38742128014564514,0.6125787198543549,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,410,6,2,0.09401419758796692,0.9059858024120331,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,411,5,0,0.5917530655860901,0.4082469344139099,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,411,3,1,0.38728857040405273,0.6127114295959473,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,411,6,2,0.09412171691656113,0.9058782830834389,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,412,5,0,0.5919931530952454,0.40800684690475464,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,412,3,1,0.38711854815483093,0.6128814518451691,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,412,6,2,0.09426409006118774,0.9057359099388123,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,413,5,0,0.5919641852378845,0.4080358147621155,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,413,3,1,0.3871094286441803,0.6128905713558197,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,413,6,2,0.09413530677556992,0.9058646932244301,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,414,5,0,0.5919350385665894,0.40806496143341064,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,414,3,1,0.3871503472328186,0.6128496527671814,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,414,6,2,0.09420058131217957,0.9057994186878204,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,415,5,0,0.591661274433136,0.408338725566864,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,415,3,1,0.3870716691017151,0.6129283308982849,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,415,6,2,0.09413723647594452,0.9058627635240555,0.23319601133433238,True
