Time,Period,Type,Operator,Time type,Time.1,Group,Reason 1,Reason 2,Reason 3,Reason 4,Product,Batch,Bulk,Order,harford_original_time,harford_time,harford_stop_id,harford_duration_minutes,extracted_stop_id,stop_time,stop_end_time,source_detection_count,source_first_video_name,source_last_video_name,matched_extracted_stop,time_difference_seconds,absolute_time_difference_seconds
2026-06-19 15:07:55.753000,15:07:55 - 15:09:58,DB,Stuart McCandless,Unplanned operational,0:02:03,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 15:07:55.753,2026-06-19 15:07:55.753,135,2.05,53.0,2026-06-19 15:07:03.083333333,2026-06-19 15:07:19.833333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,True,-52.669666667,52.669666667
2026-06-19 16:23:28.497000,16:23:28 - 16:23:52,DB,Stuart McCandless,Unplanned operational,0:00:24,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:23:28.497,2026-06-19 16:23:28.497,136,0.4,,,,,,,False,,
2026-06-19 16:24:17.637000,16:24:17 - 16:24:53,DB,Stuart McCandless,Unplanned operational,0:00:36,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:24:17.637,2026-06-19 16:24:17.637,137,0.6,,,,,,,False,,
2026-06-19 16:28:23.338000,16:28:23 - 16:28:56,DB,Stuart McCandless,Unplanned operational,0:00:33,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:28:23.338,2026-06-19 16:28:23.338,138,0.55,55.0,2026-06-19 16:29:31.833333333,2026-06-19 16:29:32.833333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,True,68.495333333,68.495333333
2026-06-19 16:29:56.329000,16:29:56 - 16:31:23,DB,Stuart McCandless,Unplanned operational,0:01:27,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:29:56.329,2026-06-19 16:29:56.329,139,1.45,55.0,2026-06-19 16:29:31.833333333,2026-06-19 16:29:32.833333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,True,-24.495666667,24.495666667
2026-06-19 16:34:16.132000,16:34:16 - 16:35:07,DB,Stuart McCandless,Unplanned operational,0:00:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:34:16.132,2026-06-19 16:34:16.132,140,0.85,,,,,,,False,,
2026-06-19 16:48:50.841000,16:48:50 - 16:49:08,DB,Stuart McCandless,Unplanned operational,0:00:17,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:48:50.841,2026-06-19 16:48:50.841,141,0.2833333333333333,,,,,,,False,,
2026-06-19 16:51:06.172000,16:51:06 - 16:52:01,DB,Stuart McCandless,Unplanned operational,0:00:56,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:51:06.172,2026-06-19 16:51:06.172,142,0.9333333333333333,,,,,,,False,,
2026-06-19 16:54:15.166000,16:54:15 - 16:56:58,DB,Stuart McCandless,Unplanned operational,0:02:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:54:15.166,2026-06-19 16:54:15.166,143,2.7333333333333334,,,,,,,False,,
2026-06-19 16:59:06.715000,16:59:06 - 16:59:29,DB,Stuart McCandless,Unplanned operational,0:00:23,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:59:06.715,2026-06-19 16:59:06.715,144,0.38333333333333336,,,,,,,False,,
2026-06-19 17:00:38.443000,17:00:38 - 17:01:31,DB,Stuart McCandless,Unplanned operational,0:00:53,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:00:38.443,2026-06-19 17:00:38.443,145,0.8833333333333333,57.0,2026-06-19 17:01:17.666666667,2026-06-19 17:01:27.416666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,True,39.223666667,39.223666667
2026-06-19 17:01:56.069000,17:01:56 - 17:04:08,DB,Scott Bennett,Unplanned operational,0:02:12,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:01:56.069,2026-06-19 17:01:56.069,146,2.2,57.0,2026-06-19 17:01:17.666666667,2026-06-19 17:01:27.416666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,True,-38.402333333,38.402333333
2026-06-19 17:13:32.594000,17:13:32 - 17:14:28,DB,Stuart McCandless,Unplanned operational,0:00:56,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:13:32.594,2026-06-19 17:13:32.594,147,0.9333333333333333,58.0,2026-06-19 17:12:57.333333333,2026-06-19 17:13:06.500000000,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,True,-35.260666667,35.260666667
2026-06-19 17:21:59.361000,17:21:59 - 17:23:46,DB,Stuart McCandless,Unplanned operational,0:01:47,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:21:59.361,2026-06-19 17:21:59.361,148,1.7833333333333334,59.0,2026-06-19 17:21:02.750000000,2026-06-19 17:21:18.583333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-19-22_138442.ts,cortexvpu-01a-005-41884872_2026-06-19_16-19-22_138442.ts,True,-56.611,56.611
2026-06-19 17:42:21.327000,17:42:21 - 17:42:57,DB,Stuart McCandless,Unplanned operational,0:00:36,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:42:21.327,2026-06-19 17:42:21.327,149,0.6,60.0,2026-06-19 17:41:36.500000000,2026-06-19 17:41:50.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,True,-44.827,44.827
2026-06-19 17:48:28.240000,17:48:28 - 17:49:54,DB,Stuart McCandless,Unplanned operational,0:01:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:48:28.240,2026-06-19 17:48:28.240,150,1.4333333333333333,61.0,2026-06-19 17:47:33.000000000,2026-06-19 17:47:49.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,True,-55.24,55.24
2026-06-19 18:07:17.432000,18:07:17 - 18:08:16,DB,Stuart McCandless,Unplanned operational,0:00:59,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:07:17.432,2026-06-19 18:07:17.432,151,0.9833333333333333,,,,,,,False,,
2026-06-19 18:21:13.843000,18:21:13 - 18:21:40,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:21:13.843,2026-06-19 18:21:13.843,152,0.43333333333333335,63.0,2026-06-19 18:20:25.916666667,2026-06-19 18:20:41.166666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,True,-47.926333333,47.926333333
2026-06-19 18:28:48.178000,18:28:48 - 18:29:31,DB,Stuart McCandless,Unplanned operational,0:00:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:28:48.178,2026-06-19 18:28:48.178,153,0.7333333333333333,,,,,,,False,,
2026-06-19 18:29:53.714000,18:29:53 - 18:32:39,DB,Stuart McCandless,Unplanned operational,0:02:46,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:29:53.714,2026-06-19 18:29:53.714,154,2.7666666666666666,,,,,,,False,,
2026-06-19 18:34:06.965000,18:34:06 - 18:34:53,DB,Stuart McCandless,Unplanned operational,0:00:47,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:34:06.965,2026-06-19 18:34:06.965,155,0.7833333333333333,,,,,,,False,,
2026-06-19 18:35:45.261000,18:35:45 - 18:36:11,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:35:45.261,2026-06-19 18:35:45.261,156,0.43333333333333335,,,,,,,False,,
2026-06-20 07:00:22.429000,07:00:22 - 07:01:07,DB,Stuart McCandless,Unplanned operational,0:00:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:00:22.429,2026-06-20 07:00:22.429,157,0.75,,,,,,,False,,
2026-06-20 07:05:16.006000,07:05:16 - 07:06:35,DB,Stuart McCandless,Unplanned operational,0:01:20,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:05:16.006,2026-06-20 07:05:16.006,158,1.3333333333333333,,,,,,,False,,
2026-06-20 07:08:32.566000,07:08:32 - 07:11:14,DB,Pawel Rzepka,Unplanned operational,0:02:42,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:08:32.566,2026-06-20 07:08:32.566,159,2.7,,,,,,,False,,
