Time,Period,Type,Operator,Time type,Time.1,Group,Reason 1,Reason 2,Reason 3,Reason 4,Product,Batch,Bulk,Order,harford_original_time,harford_time,harford_stop_id,harford_duration_minutes,extracted_stop_id,stop_time,stop_end_time,source_detection_count,source_first_video_name,source_last_video_name,matched_extracted_stop,time_difference_seconds,absolute_time_difference_seconds
2026-06-19 13:41:13.472000,13:41:13 - 13:42:47,DB,Stuart McCandless,Unplanned operational,0:01:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:41:13.472,2026-06-19 13:41:13.472,126,1.5666666666666667,148.0,2026-06-19 13:41:49.166666667,2026-06-19 13:41:52.083333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_12-41-49_723059.ts,cortexvpu-01a-005-41884872_2026-06-19_12-41-49_723059.ts,True,35.694666667,35.694666667
2026-06-19 13:47:20.369000,13:47:20 - 13:49:18,DB,Stuart McCandless,Unplanned operational,0:01:58,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 13:47:20.369,2026-06-19 13:47:20.369,127,1.9666666666666666,150.0,2026-06-19 13:47:14.166666667,2026-06-19 13:47:15.416666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_12-47-14_776702.ts,cortexvpu-01a-005-41884872_2026-06-19_12-47-14_776702.ts,True,-6.202333333,6.202333333
2026-06-19 14:18:22.154000,14:18:22 - 14:20:56,DB,Stuart McCandless,Unplanned operational,0:02:34,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:18:22.154,2026-06-19 14:18:22.154,128,2.566666666666667,162.0,2026-06-19 14:18:22.166666667,2026-06-19 14:18:28.583333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_13-18-22_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-18-22_900000.ts,True,0.012666667,0.012666667
2026-06-19 14:24:26.805000,14:24:26 - 14:24:54,DB,Stuart McCandless,Unplanned operational,0:00:27,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:24:26.805,2026-06-19 14:24:26.805,129,0.45,165.0,2026-06-19 14:23:38.916666667,2026-06-19 14:23:44.250000000,1.0,cortexvpu-01a-005-41884872_2026-06-19_13-22-18_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-22-18_900000.ts,True,-47.888333333,47.888333333
2026-06-19 14:31:30.673000,14:31:30 - 14:34:15,DB,Stuart McCandless,Unplanned operational,0:02:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:31:30.673,2026-06-19 14:31:30.673,130,2.75,167.0,2026-06-19 14:31:51.166666667,2026-06-19 14:31:53.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_13-31-51_250000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-31-51_250000.ts,True,20.493666667,20.493666667
2026-06-19 14:43:11.738000,14:43:11 - 14:44:36,DB,Stuart McCandless,Unplanned operational,0:01:25,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:43:11.738,2026-06-19 14:43:11.738,131,1.4166666666666667,,,,,,,False,,
2026-06-19 14:47:55.487000,14:47:55 - 14:49:38,DB,Stuart McCandless,Unplanned operational,0:01:43,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:47:55.487,2026-06-19 14:47:55.487,132,1.7166666666666666,,,,,,,False,,
2026-06-19 14:53:19.827000,14:53:19 - 14:54:34,DB,Stuart McCandless,Unplanned operational,0:01:14,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:53:19.827,2026-06-19 14:53:19.827,133,1.2333333333333334,175.0,2026-06-19 14:53:32.166666667,2026-06-19 14:53:35.166666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_13-53-32_900000.ts,cortexvpu-01a-005-41884872_2026-06-19_13-53-32_900000.ts,True,12.339666667,12.339666667
2026-06-19 14:57:47.430000,14:57:47 - 14:59:36,DB,Stuart McCandless,Unplanned operational,0:01:49,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 14:57:47.430,2026-06-19 14:57:47.430,134,1.8166666666666667,177.0,2026-06-19 14:57:21.166666667,2026-06-19 14:57:22.916666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_13-57-21_814112.ts,cortexvpu-01a-005-41884872_2026-06-19_13-57-21_814112.ts,True,-26.263333333,26.263333333
2026-06-19 15:07:55.753000,15:07:55 - 15:09:58,DB,Stuart McCandless,Unplanned operational,0:02:03,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 15:07:55.753,2026-06-19 15:07:55.753,135,2.05,178.0,2026-06-19 15:07:03.083333333,2026-06-19 15:07:19.833333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,cortexvpu-01a-005-41884872_2026-06-19_14-07-01_945370.ts,True,-52.669666667,52.669666667
2026-06-19 16:23:28.497000,16:23:28 - 16:23:52,DB,Stuart McCandless,Unplanned operational,0:00:24,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:23:28.497,2026-06-19 16:23:28.497,136,0.4,186.0,2026-06-19 16:23:49.166666667,2026-06-19 16:24:11.583333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,True,20.669666667,20.669666667
2026-06-19 16:24:17.637000,16:24:17 - 16:24:53,DB,Stuart McCandless,Unplanned operational,0:00:36,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:24:17.637,2026-06-19 16:24:17.637,137,0.6,186.0,2026-06-19 16:23:49.166666667,2026-06-19 16:24:11.583333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,True,-28.470333333,28.470333333
2026-06-19 16:28:23.338000,16:28:23 - 16:28:56,DB,Stuart McCandless,Unplanned operational,0:00:33,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:28:23.338,2026-06-19 16:28:23.338,138,0.55,187.0,2026-06-19 16:29:31.500000000,2026-06-19 16:29:45.250000000,2.0,cortexvpu-01a-005-41884872_2026-06-19_15-29-29_450000.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,True,68.162,68.162
2026-06-19 16:29:56.329000,16:29:56 - 16:31:23,DB,Stuart McCandless,Unplanned operational,0:01:27,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:29:56.329,2026-06-19 16:29:56.329,139,1.45,187.0,2026-06-19 16:29:31.500000000,2026-06-19 16:29:45.250000000,2.0,cortexvpu-01a-005-41884872_2026-06-19_15-29-29_450000.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,True,-24.829,24.829
2026-06-19 16:34:16.132000,16:34:16 - 16:35:07,DB,Stuart McCandless,Unplanned operational,0:00:51,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:34:16.132,2026-06-19 16:34:16.132,140,0.85,188.0,2026-06-19 16:33:52.166666667,2026-06-19 16:33:53.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,True,-23.965333333,23.965333333
2026-06-19 16:48:50.841000,16:48:50 - 16:49:08,DB,Stuart McCandless,Unplanned operational,0:00:17,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:48:50.841,2026-06-19 16:48:50.841,141,0.2833333333333333,,,,,,,False,,
2026-06-19 16:51:06.172000,16:51:06 - 16:52:01,DB,Stuart McCandless,Unplanned operational,0:00:56,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:51:06.172,2026-06-19 16:51:06.172,142,0.9333333333333333,,,,,,,False,,
2026-06-19 16:54:15.166000,16:54:15 - 16:56:58,DB,Stuart McCandless,Unplanned operational,0:02:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:54:15.166,2026-06-19 16:54:15.166,143,2.7333333333333334,189.0,2026-06-19 16:54:34.166666667,2026-06-19 16:55:29.333333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,True,19.000666667,19.000666667
2026-06-19 16:59:06.715000,16:59:06 - 16:59:29,DB,Stuart McCandless,Unplanned operational,0:00:23,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 16:59:06.715,2026-06-19 16:59:06.715,144,0.38333333333333336,,,,,,,False,,
2026-06-19 17:00:38.443000,17:00:38 - 17:01:31,DB,Stuart McCandless,Unplanned operational,0:00:53,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:00:38.443,2026-06-19 17:00:38.443,145,0.8833333333333333,191.0,2026-06-19 17:01:17.666666667,2026-06-19 17:01:31.833333333,2.0,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-01-27_500000.ts,True,39.223666667,39.223666667
2026-06-19 17:01:56.069000,17:01:56 - 17:04:08,DB,Scott Bennett,Unplanned operational,0:02:12,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:01:56.069,2026-06-19 17:01:56.069,146,2.2,191.0,2026-06-19 17:01:17.666666667,2026-06-19 17:01:31.833333333,2.0,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-01-27_500000.ts,True,-38.402333333,38.402333333
2026-06-19 17:13:32.594000,17:13:32 - 17:14:28,DB,Stuart McCandless,Unplanned operational,0:00:56,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:13:32.594,2026-06-19 17:13:32.594,147,0.9333333333333333,193.0,2026-06-19 17:12:57.333333333,2026-06-19 17:13:06.500000000,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,True,-35.260666667,35.260666667
2026-06-19 17:21:59.361000,17:21:59 - 17:23:46,DB,Stuart McCandless,Unplanned operational,0:01:47,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:21:59.361,2026-06-19 17:21:59.361,148,1.7833333333333334,194.0,2026-06-19 17:21:02.750000000,2026-06-19 17:21:19.250000000,2.0,cortexvpu-01a-005-41884872_2026-06-19_16-19-22_138442.ts,cortexvpu-01a-005-41884872_2026-06-19_16-21-18_126241.ts,True,-56.611,56.611
2026-06-19 17:42:21.327000,17:42:21 - 17:42:57,DB,Stuart McCandless,Unplanned operational,0:00:36,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:42:21.327,2026-06-19 17:42:21.327,149,0.6,195.0,2026-06-19 17:41:36.500000000,2026-06-19 17:41:50.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,True,-44.827,44.827
2026-06-19 17:48:28.240000,17:48:28 - 17:49:54,DB,Stuart McCandless,Unplanned operational,0:01:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 17:48:28.240,2026-06-19 17:48:28.240,150,1.4333333333333333,196.0,2026-06-19 17:47:33.000000000,2026-06-19 17:47:49.666666667,1.0,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,True,-55.24,55.24
2026-06-19 18:07:17.432000,18:07:17 - 18:08:16,DB,Stuart McCandless,Unplanned operational,0:00:59,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:07:17.432,2026-06-19 18:07:17.432,151,0.9833333333333333,198.0,2026-06-19 18:06:27.833333333,2026-06-19 18:06:36.833333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,True,-49.598666667,49.598666667
2026-06-19 18:21:13.843000,18:21:13 - 18:21:40,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:21:13.843,2026-06-19 18:21:13.843,152,0.43333333333333335,206.0,2026-06-19 18:20:47.166666667,2026-06-19 18:20:52.083333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,True,-26.676333333,26.676333333
2026-06-19 18:28:48.178000,18:28:48 - 18:29:31,DB,Stuart McCandless,Unplanned operational,0:00:44,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:28:48.178,2026-06-19 18:28:48.178,153,0.7333333333333333,210.0,2026-06-19 18:28:31.166666667,2026-06-19 18:28:33.083333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,True,-17.011333333,17.011333333
2026-06-19 18:29:53.714000,18:29:53 - 18:32:39,DB,Stuart McCandless,Unplanned operational,0:02:46,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:29:53.714,2026-06-19 18:29:53.714,154,2.7666666666666666,211.0,2026-06-19 18:30:24.166666667,2026-06-19 18:30:31.583333333,1.0,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,True,30.452666667,30.452666667
2026-06-19 18:34:06.965000,18:34:06 - 18:34:53,DB,Stuart McCandless,Unplanned operational,0:00:47,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:34:06.965,2026-06-19 18:34:06.965,155,0.7833333333333333,,,,,,,False,,
2026-06-19 18:35:45.261000,18:35:45 - 18:36:11,DB,Stuart McCandless,Unplanned operational,0:00:26,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-19 18:35:45.261,2026-06-19 18:35:45.261,156,0.43333333333333335,,,,,,,False,,
2026-06-20 07:00:22.429000,07:00:22 - 07:01:07,DB,Stuart McCandless,Unplanned operational,0:00:45,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:00:22.429,2026-06-20 07:00:22.429,157,0.75,,,,,,,False,,
2026-06-20 07:05:16.006000,07:05:16 - 07:06:35,DB,Stuart McCandless,Unplanned operational,0:01:20,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:05:16.006,2026-06-20 07:05:16.006,158,1.3333333333333333,222.0,2026-06-20 07:05:25.166666667,2026-06-20 07:05:27.416666667,1.0,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,True,9.160666667,9.160666667
2026-06-20 07:08:32.566000,07:08:32 - 07:11:14,DB,Pawel Rzepka,Unplanned operational,0:02:42,,Material Performance,Incompatable,Shrinkwrap,Shrinkwrapper,770116 JW BLACK 0.05L 40% 10x12 US,L6170CL001,,12578718,2026-06-20 07:08:32.566,2026-06-20 07:08:32.566,159,2.7,,,,,,,False,,
