grouped_stop_id,grouped_stop_start_time,grouped_stop_end_time,grouped_stop_duration_seconds,raw_detections_in_group,first_video_in_group,last_video_in_group,nearest_harford_stop_id,nearest_harford_stop_start_time,nearest_harford_stop_end_time,signed_seconds_from_nearest_harford_start,absolute_seconds_from_nearest_harford_start,starts_inside_harford_duration,containing_harford_stop_id,containing_harford_stop_start_time,containing_harford_stop_end_time,seconds_after_containing_harford_start,seconds_before_containing_harford_end,overlaps_harford_duration,best_overlap_harford_stop_id,best_overlap_seconds
179,2026-06-19 15:08:57.166666667,2026-06-19 15:08:58.583333333,1.416666666,1,cortexvpu-01a-005-41884872_2026-06-19_14-08-57_886853.ts,cortexvpu-01a-005-41884872_2026-06-19_14-08-57_886853.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,61.413666667,61.413666667,True,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,61.413666667,61.586333,True,135,1.416666
180,2026-06-19 15:08:59.166666667,2026-06-19 15:09:01.583333333,2.416666666,1,cortexvpu-01a-005-41884872_2026-06-19_14-08-59_316667.ts,cortexvpu-01a-005-41884872_2026-06-19_14-08-59_316667.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,63.413666667,63.413666667,True,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,63.413666667,59.586333,True,135,2.416666
181,2026-06-19 15:13:05.333333333,2026-06-19 15:13:27.583333333,22.25,1,cortexvpu-01a-005-41884872_2026-06-19_14-12-48_915643.ts,cortexvpu-01a-005-41884872_2026-06-19_14-12-48_915643.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,309.580333333,309.580333333,False,,,,,,False,,0.0
182,2026-06-19 15:14:45.166666667,2026-06-19 15:14:46.916666667,1.75,1,cortexvpu-01a-005-41884872_2026-06-19_14-14-45_004644.ts,cortexvpu-01a-005-41884872_2026-06-19_14-14-45_004644.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,409.413666667,409.413666667,False,,,,,,False,,0.0
183,2026-06-19 15:15:06.166666667,2026-06-19 15:15:18.666666667,12.5,2,cortexvpu-01a-005-41884872_2026-06-19_14-15-05_316667.ts,cortexvpu-01a-005-41884872_2026-06-19_14-15-16_316667.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,430.413666667,430.413666667,False,,,,,,False,,0.0
184,2026-06-19 15:17:10.166666667,2026-06-19 15:17:23.750000000,13.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_14-17-09_945733.ts,cortexvpu-01a-005-41884872_2026-06-19_14-17-09_945733.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,554.413666667,554.413666667,False,,,,,,False,,0.0
185,2026-06-19 15:35:52.500000000,2026-06-19 15:35:59.916666667,7.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_14-35-13_947515.ts,cortexvpu-01a-005-41884872_2026-06-19_14-35-13_947515.ts,135,2026-06-19 15:07:55.753,2026-06-19 15:09:58.753,1676.747,1676.747,False,,,,,,False,,0.0
186,2026-06-19 16:23:49.166666667,2026-06-19 16:24:11.583333333,22.416666666,1,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,cortexvpu-01a-005-41884872_2026-06-19_15-22-57_017063.ts,136,2026-06-19 16:23:28.497,2026-06-19 16:23:52.497,20.669666667,20.669666667,True,136,2026-06-19 16:23:28.497,2026-06-19 16:23:52.497,20.669666667,3.330333,True,136,3.330333
187,2026-06-19 16:29:31.500000000,2026-06-19 16:29:45.250000000,13.75,2,cortexvpu-01a-005-41884872_2026-06-19_15-29-29_450000.ts,cortexvpu-01a-005-41884872_2026-06-19_15-28-03_933333.ts,139,2026-06-19 16:29:56.329,2026-06-19 16:31:23.329,-24.829,24.829,False,,,,,,False,,0.0
188,2026-06-19 16:33:52.166666667,2026-06-19 16:33:53.666666667,1.5,1,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,cortexvpu-01a-005-41884872_2026-06-19_15-33-19_090601.ts,140,2026-06-19 16:34:16.132,2026-06-19 16:35:07.132,-23.965333333,23.965333333,False,,,,,,False,,0.0
189,2026-06-19 16:54:34.166666667,2026-06-19 16:55:29.333333333,55.166666666,1,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,cortexvpu-01a-005-41884872_2026-06-19_15-54-20_060566.ts,143,2026-06-19 16:54:15.166,2026-06-19 16:56:59.166,19.000666667,19.000666667,True,143,2026-06-19 16:54:15.166,2026-06-19 16:56:59.166,19.000666667,144.999333,True,143,55.166666
190,2026-06-19 16:56:24.583333333,2026-06-19 16:56:32.750000000,8.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_15-56-16_087857.ts,cortexvpu-01a-005-41884872_2026-06-19_15-56-16_087857.ts,143,2026-06-19 16:54:15.166,2026-06-19 16:56:59.166,129.417333333,129.417333333,True,143,2026-06-19 16:54:15.166,2026-06-19 16:56:59.166,129.417333333,34.582666,True,143,8.166666
191,2026-06-19 17:01:17.666666667,2026-06-19 17:01:31.833333333,14.166666666,2,cortexvpu-01a-005-41884872_2026-06-19_16-00-08_101391.ts,cortexvpu-01a-005-41884872_2026-06-19_16-01-27_500000.ts,146,2026-06-19 17:01:56.069,2026-06-19 17:04:08.069,-38.402333333,38.402333333,True,145,2026-06-19 17:00:38.443,2026-06-19 17:01:31.443,39.223666667,13.776333,True,145,13.776333
192,2026-06-19 17:07:12.416666667,2026-06-19 17:07:20.750000000,8.333333333,1,cortexvpu-01a-005-41884872_2026-06-19_16-06-56_093845.ts,cortexvpu-01a-005-41884872_2026-06-19_16-06-56_093845.ts,146,2026-06-19 17:01:56.069,2026-06-19 17:04:08.069,316.347666667,316.347666667,False,,,,,,False,,0.0
193,2026-06-19 17:12:57.333333333,2026-06-19 17:13:06.500000000,9.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,cortexvpu-01a-005-41884872_2026-06-19_16-12-44_115306.ts,147,2026-06-19 17:13:32.594,2026-06-19 17:14:28.594,-35.260666667,35.260666667,False,,,,,,False,,0.0
194,2026-06-19 17:21:02.750000000,2026-06-19 17:21:19.250000000,16.5,2,cortexvpu-01a-005-41884872_2026-06-19_16-19-22_138442.ts,cortexvpu-01a-005-41884872_2026-06-19_16-21-18_126241.ts,148,2026-06-19 17:21:59.361,2026-06-19 17:23:46.361,-56.611,56.611,False,,,,,,False,,0.0
195,2026-06-19 17:41:36.500000000,2026-06-19 17:41:50.666666667,14.166666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,cortexvpu-01a-005-41884872_2026-06-19_16-41-27_204708.ts,149,2026-06-19 17:42:21.327,2026-06-19 17:42:57.327,-44.827,44.827,False,,,,,,False,,0.0
196,2026-06-19 17:47:33.000000000,2026-06-19 17:47:49.666666667,16.666666667,1,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,cortexvpu-01a-005-41884872_2026-06-19_16-47-15_190690.ts,150,2026-06-19 17:48:28.240,2026-06-19 17:49:54.240,-55.24,55.24,False,,,,,,False,,0.0
197,2026-06-19 17:53:10.583333333,2026-06-19 17:53:20.416666667,9.833333334,1,cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,cortexvpu-01a-005-41884872_2026-06-19_16-52-09_121093.ts,150,2026-06-19 17:48:28.240,2026-06-19 17:49:54.240,282.343333333,282.343333333,False,,,,,,False,,0.0
198,2026-06-19 18:06:27.833333333,2026-06-19 18:06:36.833333333,9.0,1,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,cortexvpu-01a-005-41884872_2026-06-19_17-05-41_222190.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,-49.598666667,49.598666667,False,,,,,,False,,0.0
199,2026-06-19 18:08:49.500000000,2026-06-19 18:09:01.250000000,11.75,1,cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,cortexvpu-01a-005-41884872_2026-06-19_17-07-37_254742.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,92.068,92.068,False,,,,,,False,,0.0
200,2026-06-19 18:09:33.166666667,2026-06-19 18:09:35.000000000,1.833333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,cortexvpu-01a-005-41884872_2026-06-19_17-09-33_266625.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,135.734666667,135.734666667,False,,,,,,False,,0.0
201,2026-06-19 18:11:31.416666667,2026-06-19 18:11:35.000000000,3.583333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,cortexvpu-01a-005-41884872_2026-06-19_17-11-29_290251.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,253.984666667,253.984666667,False,,,,,,False,,0.0
202,2026-06-19 18:11:35.166666667,2026-06-19 18:11:39.583333333,4.416666666,1,cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,cortexvpu-01a-005-41884872_2026-06-19_17-11-35_616667.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,257.734666667,257.734666667,False,,,,,,False,,0.0
203,2026-06-19 18:12:51.416666667,2026-06-19 18:13:02.916666667,11.5,1,cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-12-50_033333.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,333.984666667,333.984666667,False,,,,,,False,,0.0
204,2026-06-19 18:13:05.166666667,2026-06-19 18:13:08.083333333,2.916666666,1,cortexvpu-01a-005-41884872_2026-06-19_17-13-05_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-13-05_933333.ts,151,2026-06-19 18:07:17.432,2026-06-19 18:08:16.432,347.734666667,347.734666667,False,,,,,,False,,0.0
205,2026-06-19 18:20:25.916666667,2026-06-19 18:20:41.166666667,15.25,1,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,cortexvpu-01a-005-41884872_2026-06-19_17-18-51_254206.ts,152,2026-06-19 18:21:13.843,2026-06-19 18:21:39.843,-47.926333333,47.926333333,False,,,,,,False,,0.0
206,2026-06-19 18:20:47.166666667,2026-06-19 18:20:52.083333333,4.916666666,1,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,cortexvpu-01a-005-41884872_2026-06-19_17-20-47_222404.ts,152,2026-06-19 18:21:13.843,2026-06-19 18:21:39.843,-26.676333333,26.676333333,False,,,,,,False,,0.0
207,2026-06-19 18:23:52.000000000,2026-06-19 18:24:21.416666667,29.416666667,1,cortexvpu-01a-005-41884872_2026-06-19_17-22-43_254786.ts,cortexvpu-01a-005-41884872_2026-06-19_17-22-43_254786.ts,152,2026-06-19 18:21:13.843,2026-06-19 18:21:39.843,158.157,158.157,False,,,,,,False,,0.0
208,2026-06-19 18:24:40.166666667,2026-06-19 18:24:45.000000000,4.833333333,1,cortexvpu-01a-005-41884872_2026-06-19_17-24-39_157138.ts,cortexvpu-01a-005-41884872_2026-06-19_17-24-39_157138.ts,152,2026-06-19 18:21:13.843,2026-06-19 18:21:39.843,206.323666667,206.323666667,False,,,,,,False,,0.0
209,2026-06-19 18:26:35.166666667,2026-06-19 18:26:36.416666667,1.25,1,cortexvpu-01a-005-41884872_2026-06-19_17-26-35_394568.ts,cortexvpu-01a-005-41884872_2026-06-19_17-26-35_394568.ts,153,2026-06-19 18:28:48.178,2026-06-19 18:29:32.178,-133.011333333,133.011333333,False,,,,,,False,,0.0
210,2026-06-19 18:28:31.166666667,2026-06-19 18:28:33.083333333,1.916666666,1,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,cortexvpu-01a-005-41884872_2026-06-19_17-28-30_933333.ts,153,2026-06-19 18:28:48.178,2026-06-19 18:29:32.178,-17.011333333,17.011333333,False,,,,,,False,,0.0
211,2026-06-19 18:30:24.166666667,2026-06-19 18:30:31.583333333,7.416666666,1,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,cortexvpu-01a-005-41884872_2026-06-19_17-30-24_298221.ts,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,30.452666667,30.452666667,True,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,30.452666667,135.547333,True,154,7.416666
212,2026-06-19 18:31:30.166666667,2026-06-19 18:31:31.166666667,1.0,1,cortexvpu-01a-005-41884872_2026-06-19_17-31-26_650000.ts,cortexvpu-01a-005-41884872_2026-06-19_17-31-26_650000.ts,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,96.452666667,96.452666667,True,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,96.452666667,69.547333,True,154,1.0
213,2026-06-19 18:31:37.166666667,2026-06-19 18:31:39.666666667,2.5,1,cortexvpu-01a-005-41884872_2026-06-19_17-31-37_650000.ts,cortexvpu-01a-005-41884872_2026-06-19_17-31-37_650000.ts,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,103.452666667,103.452666667,True,154,2026-06-19 18:29:53.714,2026-06-19 18:32:39.714,103.452666667,62.547333,True,154,2.5
214,2026-06-19 18:44:26.083333333,2026-06-19 18:45:18.916666667,52.833333334,5,cortexvpu-01a-005-41884872_2026-06-19_17-44-25_666667.ts,cortexvpu-01a-005-41884872_2026-06-19_17-45-04_933333.ts,156,2026-06-19 18:35:45.261,2026-06-19 18:36:11.261,520.822333333,520.822333333,False,,,,,,False,,0.0
215,2026-06-20 06:32:12.166666667,2026-06-20 06:32:14.416666667,2.25,1,cortexvpu-01a-005-41884872_2026-06-20_05-32-12_966667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-32-12_966667.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-1690.262333333,1690.262333333,False,,,,,,False,,0.0
216,2026-06-20 06:53:51.166666667,2026-06-20 06:53:57.583333333,6.416666666,2,cortexvpu-01a-005-41884872_2026-06-20_05-53-51_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-52-58_200000.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-391.262333333,391.262333333,False,,,,,,False,,0.0
217,2026-06-20 06:55:07.166666667,2026-06-20 06:55:09.500000000,2.333333333,1,cortexvpu-01a-005-41884872_2026-06-20_05-55-07_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-55-07_016667.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-315.262333333,315.262333333,False,,,,,,False,,0.0
218,2026-06-20 06:57:21.333333333,2026-06-20 06:57:43.916666667,22.583333334,1,cortexvpu-01a-005-41884872_2026-06-20_05-56-37_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-56-37_016667.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-181.095666667,181.095666667,False,,,,,,False,,0.0
219,2026-06-20 06:58:02.333333333,2026-06-20 06:58:04.833333333,2.5,1,cortexvpu-01a-005-41884872_2026-06-20_05-58-02_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-58-02_016667.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-140.095666667,140.095666667,False,,,,,,False,,0.0
220,2026-06-20 06:58:20.166666667,2026-06-20 06:58:22.250000000,2.083333333,1,cortexvpu-01a-005-41884872_2026-06-20_05-58-20_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_05-58-20_016667.ts,157,2026-06-20 07:00:22.429,2026-06-20 07:01:07.429,-122.262333333,122.262333333,False,,,,,,False,,0.0
221,2026-06-20 07:04:07.166666667,2026-06-20 07:04:30.583333333,23.416666666,2,cortexvpu-01a-005-41884872_2026-06-20_06-04-07_550614.ts,cortexvpu-01a-005-41884872_2026-06-20_06-02-14_016667.ts,158,2026-06-20 07:05:16.006,2026-06-20 07:06:36.006,-68.839333333,68.839333333,False,,,,,,False,,0.0
222,2026-06-20 07:05:25.166666667,2026-06-20 07:05:27.416666667,2.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-05-25_016667.ts,158,2026-06-20 07:05:16.006,2026-06-20 07:06:36.006,9.160666667,9.160666667,True,158,2026-06-20 07:05:16.006,2026-06-20 07:06:36.006,9.160666667,70.839333,True,158,2.25
223,2026-06-20 07:05:40.166666667,2026-06-20 07:05:42.250000000,2.083333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-05-40_016667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-05-40_016667.ts,158,2026-06-20 07:05:16.006,2026-06-20 07:06:36.006,24.160666667,24.160666667,True,158,2026-06-20 07:05:16.006,2026-06-20 07:06:36.006,24.160666667,55.839333,True,158,2.083333
224,2026-06-20 07:19:43.250000000,2026-06-20 07:19:55.750000000,12.5,1,cortexvpu-01a-005-41884872_2026-06-20_06-18-32_610613.ts,cortexvpu-01a-005-41884872_2026-06-20_06-18-32_610613.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,670.684,670.684,False,,,,,,False,,0.0
225,2026-06-20 07:20:28.166666667,2026-06-20 07:20:30.916666667,2.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-20-28_611676.ts,cortexvpu-01a-005-41884872_2026-06-20_06-20-28_611676.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,715.600666667,715.600666667,False,,,,,,False,,0.0
226,2026-06-20 07:24:24.500000000,2026-06-20 07:24:34.750000000,10.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-23-08_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-23-08_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,951.934,951.934,False,,,,,,False,,0.0
227,2026-06-20 07:27:47.083333333,2026-06-20 07:27:53.000000000,5.916666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-26-26_066667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-26-26_066667.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1154.517333333,1154.517333333,False,,,,,,False,,0.0
228,2026-06-20 07:33:55.416666667,2026-06-20 07:33:58.750000000,3.333333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-33-23_066667.ts,cortexvpu-01a-005-41884872_2026-06-20_06-33-23_066667.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1522.850666667,1522.850666667,False,,,,,,False,,0.0
229,2026-06-20 07:35:40.166666667,2026-06-20 07:35:41.416666667,1.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-35-40_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-35-40_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1627.600666667,1627.600666667,False,,,,,,False,,0.0
230,2026-06-20 07:35:58.166666667,2026-06-20 07:36:02.000000000,3.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-35-58_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-35-58_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1645.600666667,1645.600666667,False,,,,,,False,,0.0
231,2026-06-20 07:36:20.166666667,2026-06-20 07:36:22.750000000,2.583333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-36-20_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-36-20_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1667.600666667,1667.600666667,False,,,,,,False,,0.0
232,2026-06-20 07:36:38.166666667,2026-06-20 07:36:44.083333333,5.916666666,1,cortexvpu-01a-005-41884872_2026-06-20_06-36-38_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-36-38_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1685.600666667,1685.600666667,False,,,,,,False,,0.0
233,2026-06-20 07:37:11.166666667,2026-06-20 07:37:21.916666667,10.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-37-11_033333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-37-11_033333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1718.600666667,1718.600666667,False,,,,,,False,,0.0
234,2026-06-20 07:38:03.166666667,2026-06-20 07:38:06.583333333,3.416666666,1,cortexvpu-01a-005-41884872_2026-06-20_06-38-03_083333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-38-03_083333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1770.600666667,1770.600666667,False,,,,,,False,,0.0
235,2026-06-20 07:38:24.166666667,2026-06-20 07:38:34.500000000,10.333333333,3,cortexvpu-01a-005-41884872_2026-06-20_06-38-24_083333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-38-33_083333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,1791.600666667,1791.600666667,False,,,,,,False,,0.0
236,2026-06-20 07:41:56.166666667,2026-06-20 07:42:09.416666667,13.25,2,cortexvpu-01a-005-41884872_2026-06-20_06-41-56_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-42-05_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2003.600666667,2003.600666667,False,,,,,,False,,0.0
237,2026-06-20 07:43:36.166666667,2026-06-20 07:43:41.416666667,5.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-43-36_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-43-36_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2103.600666667,2103.600666667,False,,,,,,False,,0.0
238,2026-06-20 07:45:47.166666667,2026-06-20 07:45:49.583333333,2.416666666,1,cortexvpu-01a-005-41884872_2026-06-20_06-45-46_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-45-46_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2234.600666667,2234.600666667,False,,,,,,False,,0.0
239,2026-06-20 07:47:22.166666667,2026-06-20 07:47:24.083333333,1.916666666,1,cortexvpu-01a-005-41884872_2026-06-20_06-47-22_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-47-22_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2329.600666667,2329.600666667,False,,,,,,False,,0.0
240,2026-06-20 07:49:42.166666667,2026-06-20 07:49:45.916666667,3.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-42_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-42_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2469.600666667,2469.600666667,False,,,,,,False,,0.0
241,2026-06-20 07:49:52.166666667,2026-06-20 07:49:58.916666667,6.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-51_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-51_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2479.600666667,2479.600666667,False,,,,,,False,,0.0
242,2026-06-20 07:49:59.166666667,2026-06-20 07:50:07.916666667,8.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-49-59_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-49-59_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2486.600666667,2486.600666667,False,,,,,,False,,0.0
243,2026-06-20 07:50:18.250000000,2026-06-20 07:50:23.000000000,4.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-17_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-17_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2505.684,2505.684,False,,,,,,False,,0.0
244,2026-06-20 07:50:30.166666667,2026-06-20 07:50:31.250000000,1.083333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-29_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-29_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2517.600666667,2517.600666667,False,,,,,,False,,0.0
245,2026-06-20 07:50:34.166666667,2026-06-20 07:50:38.416666667,4.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-34_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-34_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2521.600666667,2521.600666667,False,,,,,,False,,0.0
246,2026-06-20 07:50:38.750000000,2026-06-20 07:50:50.166666667,11.416666667,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-38_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-38_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2526.184,2526.184,False,,,,,,False,,0.0
247,2026-06-20 07:50:56.166666667,2026-06-20 07:51:09.000000000,12.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-50-56_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-50-56_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2543.600666667,2543.600666667,False,,,,,,False,,0.0
248,2026-06-20 07:51:13.166666667,2026-06-20 07:51:22.000000000,8.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-51-13_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-13_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2560.600666667,2560.600666667,False,,,,,,False,,0.0
249,2026-06-20 07:51:36.166666667,2026-06-20 07:51:46.000000000,9.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-51-36_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-36_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2583.600666667,2583.600666667,False,,,,,,False,,0.0
250,2026-06-20 07:51:57.166666667,2026-06-20 07:52:04.166666667,7.0,2,cortexvpu-01a-005-41884872_2026-06-20_06-51-57_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-51-54_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2604.600666667,2604.600666667,False,,,,,,False,,0.0
251,2026-06-20 07:52:19.166666667,2026-06-20 07:52:22.416666667,3.25,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-19_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-19_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2626.600666667,2626.600666667,False,,,,,,False,,0.0
252,2026-06-20 07:52:25.666666667,2026-06-20 07:52:28.416666667,2.75,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-25_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-25_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2633.100666667,2633.100666667,False,,,,,,False,,0.0
253,2026-06-20 07:52:33.166666667,2026-06-20 07:52:36.000000000,2.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-32_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-32_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2640.600666667,2640.600666667,False,,,,,,False,,0.0
254,2026-06-20 07:52:43.166666667,2026-06-20 07:52:45.000000000,1.833333333,1,cortexvpu-01a-005-41884872_2026-06-20_06-52-43_133333.ts,cortexvpu-01a-005-41884872_2026-06-20_06-52-43_133333.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2650.600666667,2650.600666667,False,,,,,,False,,0.0
255,2026-06-20 07:54:36.166666667,2026-06-20 07:54:53.583333333,17.416666666,1,cortexvpu-01a-005-41884872_2026-06-20_06-54-36_748456.ts,cortexvpu-01a-005-41884872_2026-06-20_06-54-36_748456.ts,159,2026-06-20 07:08:32.566,2026-06-20 07:11:14.566,2763.600666667,2763.600666667,False,,,,,,False,,0.0
